status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date
for_sale,105000.0,4.0,2.0,0.15,"Km 2 9 Carr # 677, Vega Alta, PR, 00692",Km 2 9 Carr # 677,Vega Alta,Puerto Rico,692.0,6458.0,
for_sale,67600.0,4.0,1.0,0.8,"9 Jaime L Drew, Ponce, PR, 00731",9 Jaime L Drew,Ponce,Puerto Rico,731.0,921.0,
for_sale,75500.0,3.0,1.0,0.16,"Carr 807 Km # 48, Corozal, PR, 00783",Carr 807 Km # 48,Corozal,Puerto Rico,783.0,832.0,
for_sale,75000.0,3.0,1.0,0.8,"4-B Monte Real, Guayama, PR, 00784",4-B Monte Real,Guayama,Puerto Rico,784.0,952.0,
for_sale,19900.0,3.0,1.0,0.04,"Barriada Miranda Bo Pueblo # 21, Manati, PR, 00674",Barriada Miranda Bo Pueblo # 21,Manati,Puerto Rico,674.0,595.0,
for_sale,120000.0,5.0,2.0,0.05,"A20 Calle 2, Dorado, PR, 00646",A20 Calle 2,Dorado,Puerto Rico,646.0,1600.0,
for_sale,170000.0,5.0,3.0,0.21,"Km 1 1 Pr # 647, Vega Alta, PR, 00692",Km 1 1 Pr # 647,Vega Alta,Puerto Rico,692.0,3080.0,
for_sale,220000.0,11.0,5.0,1.34,"Km 66 8 Carretera # 14, Cayey, PR, 00736",Km 66 8 Carretera # 14,Cayey,Puerto Rico,736.0,2100.0,
for_sale,83500.0,4.0,2.0,0.1,"B-11 Calle # A, Guayama, PR, 00784",B-11 Calle # A,Guayama,Puerto Rico,784.0,1029.0,
for_sale,105000.0,4.0,4.0,0.09,"94 St 1 94 Calle # 1, Caguas, PR, 00725",94 St 1 94 Calle # 1,Caguas,Puerto Rico,725.0,1280.0,
for_sale,67000.0,3.0,1.0,0.1,"B-9 Bloque # B9, Guayama, PR, 00784",B-9 Bloque # B9,Guayama,Puerto Rico,784.0,800.0,
for_sale,106000.0,3.0,2.0,0.04,"Urbanizacin Punto Oro Calle Merced # 4810, Ponce, PR, 00731",Urbanizacin Punto Oro Calle Merced # 4810,Ponce,Puerto Rico,731.0,1547.0,
for_sale,145000.0,3.0,3.0,0.36,"Km 56 2 Sr 143, Barranquitas, PR, 00794",Km 56 2 Sr 143,Barranquitas,Puerto Rico,794.0,1015.0,
for_sale,349900.0,6.0,5.0,0.27,"4553 Calle Pedro M Caratini, Ponce, PR, 00717",4553 Calle Pedro M Caratini,Ponce,Puerto Rico,717.0,3953.0,
for_sale,295000.0,3.0,5.0,0.39,"72 Pajaros, Bayamon, PR, 00959",72 Pajaros,Bayamon,Puerto Rico,959.0,2608.0,
for_sale,55000.0,3.0,2.0,0.09,"21.7 146, Ciales, PR, 00638",21.7 146,Ciales,Puerto Rico,638.0,1092.0,
for_sale,325000.0,4.0,3.0,0.27,"Km 5 6 Carr 7722 Bo Cuyon Sector La Sierra, Aibonito, PR, 00705",Km 5 6 Carr 7722 Bo Cuyon Sector La Sierra,Aibonito,Puerto Rico,705.0,2500.0,
for_sale,70000.0,3.0,1.0,0.15,"122 9, Toa Alta, PR, 00953",122 9,Toa Alta,Puerto Rico,953.0,2092.0,
for_sale,111000.0,3.0,2.0,0.08,"Urbanizacin City Paradise Lot 2, Barceloneta, PR, 00617",Urbanizacin City Paradise Lot 2,Barceloneta,Puerto Rico,617.0,1015.0,
for_sale,495000.0,5.0,3.0,0.37,"Km 3 2 Carr # 174, Bayamón, PR, 00957",Km 3 2 Carr # 174,Bayamón,Puerto Rico,957.0,3154.0,
for_sale,149000.0,3.0,2.0,0.1,"5 Bloque J Solar 5 Bloque # J, Cayey, PR, 00736",5 Bloque J Solar 5 Bloque # J,Cayey,Puerto Rico,736.0,1450.0,
for_sale,225000.0,4.0,3.0,2.23,"Km 18 5 Carr # 146, Ciales, PR, 00638",Km 18 5 Carr # 146,Ciales,Puerto Rico,638.0,3344.0,
for_sale,49000.0,3.0,2.0,0.13,"50 Calle A Lot 9, Patillas, PR, 00723",50 Calle A Lot 9,Patillas,Puerto Rico,723.0,900.0,
for_sale,250000.0,8.0,7.0,0.09,"1233 Calle Clarisas, Ponce, PR, 00730",1233 Calle Clarisas,Ponce,Puerto Rico,730.0,4036.0,
for_sale,190000.0,3.0,3.0,0.1,"C12 4st Solar 12 Bloque C Calle # 4, Cayey, PR, 00736",C12 4st Solar 12 Bloque C Calle # 4,Cayey,Puerto Rico,736.0,1700.0,
for_sale,105000.0,3.0,3.0,0.02,"C15 Calle 4, Santa Isabel, PR, 00757",C15 Calle 4,Santa Isabel,Puerto Rico,757.0,1372.0,
for_sale,121500.0,4.0,1.0,0.11,"Urbanizacin Villa Del Carmen Calle Sicilia N # 4, Ponce, PR, 00731",Urbanizacin Villa Del Carmen Calle Sicilia N # 4,Ponce,Puerto Rico,731.0,1562.0,
for_sale,105100.0,3.0,2.0,,"1803 Vereda De La Reina Apt B6, Toa Alta, PR, 00953",1803 Vereda De La Reina Apt B6,Toa Alta,Puerto Rico,953.0,1318.0,
for_sale,1500000.0,5.0,4.0,0.89,"Carr 184 Urb Brisas Del Bosque, Cayey, PR, 00736",Carr 184 Urb Brisas Del Bosque,Cayey,Puerto Rico,736.0,6000.0,
for_sale,1600000.0,3.0,3.0,0.21,"000159 Sabanera, Dorado, PR, 00646",000159 Sabanera,Dorado,Puerto Rico,646.0,2462.0,
for_sale,300000.0,4.0,3.0,0.15,"J-1 Urb Portofino Calle Aguaviva, Manati, PR, 00674",J-1 Urb Portofino Calle Aguaviva,Manati,Puerto Rico,674.0,568.0,
for_sale,1300000.0,,,15.64,"Km 20 2 Los Baldios Carr # 179, Cayey, PR, 00736",Km 20 2 Los Baldios Carr # 179,Cayey,Puerto Rico,736.0,,
for_sale,15000000.0,3.0,3.0,,"200 Dorado Beach Dr, Dorado, PR, 00646",200 Dorado Beach Dr,Dorado,Puerto Rico,646.0,4265.0,
for_sale,100000.0,,,1.32,"12.7 # Pr174 # PR174, Bayamon, PR, 00961",12.7 # Pr174 # PR174,Bayamon,Puerto Rico,961.0,,
for_sale,68500.0,2.0,1.0,0.09,"199 Comm Rural, Guayama, PR, 00784",199 Comm Rural,Guayama,Puerto Rico,784.0,1344.0,
for_sale,59000.0,2.0,1.0,0.19,"C-156 Calle # 13, Vega Baja, PR, 00692",C-156 Calle # 13,Vega Baja,Puerto Rico,692.0,959.0,
for_sale,55000.0,3.0,1.0,0.07,"N-27 Marginal, Juana Diaz, PR, 00795",N-27 Marginal,Juana Diaz,Puerto Rico,795.0,750.0,
for_sale,73700.0,3.0,1.0,0.49,"630 Bo Mavilla Sr Km 5 4 # 630, Vega Alta, PR, 00692",630 Bo Mavilla Sr Km 5 4 # 630,Vega Alta,Puerto Rico,692.0,945.0,
for_sale,49900.0,3.0,1.0,0.09,"A-21 Calle # 2, Salinas, PR, 00751",A-21 Calle # 2,Salinas,Puerto Rico,751.0,870.0,
for_sale,70000.0,6.0,4.0,0.23,"18 Galilea St, Aibonito, PR, 00705",18 Galilea St,Aibonito,Puerto Rico,705.0,2187.0,
for_sale,42000.0,2.0,1.0,0.05,"3030 Calle Arrecife, Ponce, PR, 00716",3030 Calle Arrecife,Ponce,Puerto Rico,716.0,714.0,
for_sale,50000.0,3.0,2.0,0.46,"170 Carretera # 152, Naranjito, PR, 00719",170 Carretera # 152,Naranjito,Puerto Rico,719.0,1318.0,
for_sale,32000.0,3.0,1.0,0.08,"20I Calle B1, Vega Baja, PR, 00693",20I Calle B1,Vega Baja,Puerto Rico,693.0,770.0,
for_sale,70500.0,3.0,1.0,0.18,"104 Calle Antonio R Barcelo Int, Toa Alta, PR, 00953",104 Calle Antonio R Barcelo Int,Toa Alta,Puerto Rico,953.0,750.0,
for_sale,80000.0,3.0,2.0,0.26,"15 Parcela I Num Parcel 15, Toa Alta, PR, 00953",15 Parcela I Num Parcel 15,Toa Alta,Puerto Rico,953.0,1000.0,
for_sale,83600.0,2.0,1.0,0.19,"A-32 Central St, Dorado, PR, 00646",A-32 Central St,Dorado,Puerto Rico,646.0,834.0,
for_sale,57900.0,6.0,2.0,0.04,"24 Mirasol St, Guayama, PR, 00784",24 Mirasol St,Guayama,Puerto Rico,784.0,1500.0,
for_sale,92500.0,3.0,1.0,0.17,"Lote 29-A Calle Lot 1, Toa Alta, PR, 00953",Lote 29-A Calle Lot 1,Toa Alta,Puerto Rico,953.0,1027.0,
for_sale,119500.0,3.0,2.0,,"1 Cond La Providencia Gdns Unit B202, Ponce, PR, 00728",1 Cond La Providencia Gdns Unit B202,Ponce,Puerto Rico,728.0,907.0,
for_sale,65000.0,3.0,2.0,0.1,"A12 Las Casitas # A, Ciales, PR, 00638",A12 Las Casitas # A,Ciales,Puerto Rico,638.0,1100.0,
for_sale,89000.0,3.0,2.0,,"903 Torre Vis Unit BLDG9, Vega Baja, PR, 00693",903 Torre Vis Unit BLDG9,Vega Baja,Puerto Rico,693.0,1063.0,
for_sale,114000.0,3.0,2.0,0.05,"Urbanizacin Paseos De La Sierra Calle Hillcrest # 5016, Ponce, PR, 00731",Urbanizacin Paseos De La Sierra Calle Hillcrest # 5016,Ponce,Puerto Rico,731.0,900.0,
for_sale,69000.0,3.0,1.0,0.06,"F1 Solar # F1, Cayey, PR, 00736",F1 Solar # F1,Cayey,Puerto Rico,736.0,750.0,
for_sale,135000.0,3.0,2.0,,"Apart 4-204 Unit 204, Vega Baja, PR, 00693",Apart 4-204 Unit 204,Vega Baja,Puerto Rico,693.0,1158.0,
for_sale,120000.0,3.0,2.0,0.22,"Km 9 4 Sr 717 Pasto Ward, Aibonito, PR, 00705",Km 9 4 Sr 717 Pasto Ward,Aibonito,Puerto Rico,705.0,800.0,
for_sale,66500.0,3.0,1.0,,"142 Vista De La Vega Unit 142, Vega Alta, PR, 00692",142 Vista De La Vega Unit 142,Vega Alta,Puerto Rico,692.0,805.0,
for_sale,169000.0,4.0,2.0,0.15,"1476 Calle Padua, Toa Baja, PR, 00949",1476 Calle Padua,Toa Baja,Puerto Rico,949.0,1970.0,
for_sale,150000.0,3.0,2.0,0.2,"19 Solar 19 Bloque # H, Toa Alta, PR, 00953",19 Solar 19 Bloque # H,Toa Alta,Puerto Rico,953.0,1290.0,
for_sale,125400.0,3.0,2.0,0.21,"A-8 Guayacan, Manati, PR, 00674",A-8 Guayacan,Manati,Puerto Rico,674.0,954.0,
for_sale,116000.0,3.0,1.0,,"Condominio Colinas Del Sol Bayamon Unit 3922, Bayamon, PR, 00956",Condominio Colinas Del Sol Bayamon Unit 3922,Bayamon,Puerto Rico,956.0,1027.0,
for_sale,150000.0,3.0,2.0,0.08,"GG-4 Villa Del Monte, Toa Alta, PR, 00953",GG-4 Villa Del Monte,Toa Alta,Puerto Rico,953.0,992.0,
for_sale,98000.0,3.0,2.0,0.11,"DD-9 Alturas De Vega Baja, Vega Baja, PR, 00693",DD-9 Alturas De Vega Baja,Vega Baja,Puerto Rico,693.0,900.0,
for_sale,140000.0,4.0,2.0,0.09,"A8 Calle Guaraguao, Toa Alta, PR, 00949",A8 Calle Guaraguao,Toa Alta,Puerto Rico,949.0,1225.0,
for_sale,109900.0,3.0,2.0,,"229 Real Ii Vis Unit O229, Caguas, PR, 00727",229 Real Ii Vis Unit O229,Caguas,Puerto Rico,727.0,997.0,
for_sale,305000.0,4.0,2.0,0.13,"G14 Plumosa, Vega Alta, PR, 00692",G14 Plumosa,Vega Alta,Puerto Rico,692.0,1784.0,
for_sale,92000.0,3.0,2.0,0.09,"D-3 1, Cidra, PR, 00739",D-3 1,Cidra,Puerto Rico,739.0,930.0,
for_sale,75000.0,3.0,1.0,0.18,"52 Comunidad Velazquez, Santa Isabel, PR, 00757",52 Comunidad Velazquez,Santa Isabel,Puerto Rico,757.0,1020.0,
for_sale,800000.0,4.0,4.0,,"37 Villas De Golf Este Unit 37, Dorado, PR, 00646",37 Villas De Golf Este Unit 37,Dorado,Puerto Rico,646.0,882.0,
for_sale,320000.0,3.0,2.0,5.82,"Carr 155 Km 32 2 Int Gato Ward, Orocovis, PR",Carr 155 Km 32 2 Int Gato Ward,Orocovis,Puerto Rico,,,
for_sale,350000.0,3.0,2.0,,"632 N Coast Vlg Unit 632, Vega Alta, PR, 00692",632 N Coast Vlg Unit 632,Vega Alta,Puerto Rico,692.0,1747.0,
for_sale,120000.0,4.0,2.0,0.15,"Km 3 2 Carr # 865, Toa Baja, PR, 00951",Km 3 2 Carr # 865,Toa Baja,Puerto Rico,951.0,1600.0,
for_sale,100000.0,,,4.34,"Km 4 1 Carr # 734, Cidra, PR, 00739",Km 4 1 Carr # 734,Cidra,Puerto Rico,739.0,,
for_sale,290000.0,,,50.26,"Km 7 1 Carr # 615, Ciales, PR, 00638",Km 7 1 Carr # 615,Ciales,Puerto Rico,638.0,,
for_sale,70000.0,,,0.26,"Lote A Bo Franquez Carr 634 Int Km Hm Lot 49, Morovis, PR, 00687",Lote A Bo Franquez Carr 634 Int Km Hm Lot 49,Morovis,Puerto Rico,687.0,,
for_sale,695000.0,,,0.01,"Carr Bo Robles # 14, Aibonito, PR, 00705",Carr Bo Robles # 14,Aibonito,Puerto Rico,705.0,,
for_sale,90000.0,,,0.54,"Km 3 4 Carr # 139, Ponce, PR, 00728",Km 3 4 Carr # 139,Ponce,Puerto Rico,728.0,,
for_sale,41000.0,,,0.77,"4 Hope and Carton H Eb, Christiansted, VI, 00820",4 Hope and Carton H Eb,Christiansted,Virgin Islands,820.0,,
for_sale,59000.0,,,0.64,"60 Catherines Hope Eb, Christiansted, VI, 00820",60 Catherines Hope Eb,Christiansted,Virgin Islands,820.0,,
for_sale,39900.0,,,0.29,"145 Elizas Retreat Ea, Christiansted, VI, 00820",145 Elizas Retreat Ea,Christiansted,Virgin Islands,820.0,,
for_sale,8900000.0,6.0,7.0,1.05,"23 Solitude Eb, Christiansted, VI, 00820",23 Solitude Eb,Christiansted,Virgin Islands,820.0,12000.0,
for_sale,2450000.0,8.0,5.0,1.62,"44 Turners Hole Eb, Christiansted, VI, 00820",44 Turners Hole Eb,Christiansted,Virgin Islands,820.0,12296.0,
for_sale,81950.0,,,0.48,"46 Catherines Hope Eb, Christiansted, VI, 00820",46 Catherines Hope Eb,Christiansted,Virgin Islands,820.0,,
for_sale,79500.0,,,0.76,"240 Cotton Vly # Eb, Christiansted, VI, 00820",240 Cotton Vly # Eb,Christiansted,Virgin Islands,820.0,,2016-04-28
for_sale,129000.0,,,2.01,"5M Teagues Bay Eb, Christiansted, VI, 00820",5M Teagues Bay Eb,Christiansted,Virgin Islands,820.0,,
for_sale,265000.0,,,3.09,"Rem 10 La Reine Ki, Christiansted, VI, 00820",Rem 10 La Reine Ki,Christiansted,Virgin Islands,820.0,,
for_sale,78000.0,,,0.74,"54 S Slob Eb, Christiansted, VI, 00820",54 S Slob Eb,Christiansted,Virgin Islands,820.0,,
for_sale,3765000.0,4.0,5.0,1.48,"18 and 19 Shoys Ea, Christiansted, VI, 00820",18 and 19 Shoys Ea,Christiansted,Virgin Islands,820.0,7898.0,
for_sale,129000.0,,,1.24,"43 N Grapetree Eb, Christiansted, VI, 00820",43 N Grapetree Eb,Christiansted,Virgin Islands,820.0,,
for_sale,195000.0,,,3.23,"66 S Slob Eb, Christiansted, VI, 00820",66 S Slob Eb,Christiansted,Virgin Islands,820.0,,
for_sale,299000.0,,,1.23,"29A N Slob Eb, Christiansted, VI, 00820",29A N Slob Eb,Christiansted,Virgin Islands,820.0,,
for_sale,595000.0,,,15.8,"14 Mt Pleasant Nb, Christiansted, VI, 00820",14 Mt Pleasant Nb,Christiansted,Virgin Islands,820.0,,
for_sale,139000.0,,,0.58,"18 Great Pond Ea, Christiansted, VI, 00820",18 Great Pond Ea,Christiansted,Virgin Islands,820.0,,
for_sale,895000.0,,,38.78,"2B Upper Love Pr, Christiansted, VI, 00820",2B Upper Love Pr,Christiansted,Virgin Islands,820.0,,
for_sale,180000.0,,,1.66,"66 Boetzberg Ea, Christiansted, VI, 00820",66 Boetzberg Ea,Christiansted,Virgin Islands,820.0,,
for_sale,150000.0,,,2.0,"69B Clairmont Nb, Christiansted, VI, 00820",69B Clairmont Nb,Christiansted,Virgin Islands,820.0,,
for_sale,105000.0,,,0.69,"65 Annas Hope Ea, Christiansted, VI, 00820",65 Annas Hope Ea,Christiansted,Virgin Islands,820.0,,
for_sale,179000.0,,,0.69,"106 Green Cay Ea, Christiansted, VI, 00820",106 Green Cay Ea,Christiansted,Virgin Islands,820.0,,
for_sale,189000.0,,,0.92,"57B Elizas Retreat Ea, Christiansted, VI, 00820",57B Elizas Retreat Ea,Christiansted,Virgin Islands,820.0,,
for_sale,179000.0,,,0.76,"116 Mt Pleasant Ea, Christiansted, VI, 00820",116 Mt Pleasant Ea,Christiansted,Virgin Islands,820.0,,
for_sale,495000.0,,,3.3,"Rem 57 Eliza'S Retreat Ea, Christiansted, VI, 00820",Rem 57 Eliza'S Retreat Ea,Christiansted,Virgin Islands,820.0,,
for_sale,149000.0,,,0.62,"15 Grn, Christiansted, VI, 00820",15 Grn,Christiansted,Virgin Islands,820.0,,
for_sale,349000.0,,,1.87,"57-E Elizas Retreat Ea, Christiansted, VI, 00820",57-E Elizas Retreat Ea,Christiansted,Virgin Islands,820.0,,
for_sale,1500000.0,,,14.0,"293 Barren Spot Ki, Christiansted, VI, 00820",293 Barren Spot Ki,Christiansted,Virgin Islands,820.0,,
for_sale,349000.0,,,1.55,"57-D Elizas Retreat Ea, Christiansted, VI, 00820",57-D Elizas Retreat Ea,Christiansted,Virgin Islands,820.0,,
for_sale,995000.0,,,21.35,"56 Cotton Valley Eb, Christiansted, VI, 00820",56 Cotton Valley Eb,Christiansted,Virgin Islands,820.0,,
for_sale,299000.0,,,0.94,"29-B S Slob Eb, Christiansted, VI, 00820",29-B S Slob Eb,Christiansted,Virgin Islands,820.0,,
for_sale,1500000.0,,,5.33,"6 Concordia Qu, Christiansted, VI, 00820",6 Concordia Qu,Christiansted,Virgin Islands,820.0,,
for_sale,3900000.0,,,40.54,"3A Salt Riv # Nb, Christiansted, VI, 00820",3A Salt Riv # Nb,Christiansted,Virgin Islands,820.0,,
for_sale,2900000.0,,,88.36,"72 Et Al Clairmont Nb, Christiansted, VI, 00820",72 Et Al Clairmont Nb,Christiansted,Virgin Islands,820.0,,
for_sale,41000.0,,,0.77,"4 Hope and Carton H Eb, Christiansted, VI, 00820",4 Hope and Carton H Eb,Christiansted,Virgin Islands,820.0,,
for_sale,81950.0,,,0.48,"46 Catherines Hope Eb, Christiansted, VI, 00820",46 Catherines Hope Eb,Christiansted,Virgin Islands,820.0,,
for_sale,59000.0,,,0.64,"60 Catherines Hope Eb, Christiansted, VI, 00820",60 Catherines Hope Eb,Christiansted,Virgin Islands,820.0,,
for_sale,78000.0,,,0.62,"49 Salt Riv # Nb, Frederiksted, VI, 00840",49 Salt Riv # Nb,Frederiksted,Virgin Islands,840.0,,
for_sale,129000.0,,,2.01,"5M Teagues Bay Eb, Christiansted, VI, 00820",5M Teagues Bay Eb,Christiansted,Virgin Islands,820.0,,
for_sale,78000.0,,,0.74,"54 S Slob Eb, Christiansted, VI, 00820",54 S Slob Eb,Christiansted,Virgin Islands,820.0,,
for_sale,2450000.0,8.0,5.0,1.62,"44 Turners Hole Eb, Christiansted, VI, 00820",44 Turners Hole Eb,Christiansted,Virgin Islands,820.0,12296.0,
for_sale,8900000.0,6.0,7.0,1.05,"23 Solitude Eb, Christiansted, VI, 00820",23 Solitude Eb,Christiansted,Virgin Islands,820.0,12000.0,
for_sale,3765000.0,4.0,5.0,1.48,"18 and 19 Shoys Ea, Christiansted, VI, 00820",18 and 19 Shoys Ea,Christiansted,Virgin Islands,820.0,7898.0,
for_sale,129000.0,,,1.24,"43 N Grapetree Eb, Christiansted, VI, 00820",43 N Grapetree Eb,Christiansted,Virgin Islands,820.0,,
for_sale,265000.0,,,3.09,"Rem 10 La Reine Ki, Christiansted, VI, 00820",Rem 10 La Reine Ki,Christiansted,Virgin Islands,820.0,,
for_sale,139000.0,,,0.58,"18 Great Pond Ea, Christiansted, VI, 00820",18 Great Pond Ea,Christiansted,Virgin Islands,820.0,,
for_sale,165000.0,,,1.4,"100 La Grande Prince Co, Frederiksted, VI, 00840",100 La Grande Prince Co,Frederiksted,Virgin Islands,840.0,,
for_sale,895000.0,,,38.78,"2B Upper Love Pr, Christiansted, VI, 00820",2B Upper Love Pr,Christiansted,Virgin Islands,820.0,,
for_sale,195000.0,,,3.23,"66 S Slob Eb, Christiansted, VI, 00820",66 S Slob Eb,Christiansted,Virgin Islands,820.0,,
for_sale,105000.0,,,0.69,"65 Annas Hope Ea, Christiansted, VI, 00820",65 Annas Hope Ea,Christiansted,Virgin Islands,820.0,,
for_sale,150000.0,,,2.0,"69B Clairmont Nb, Christiansted, VI, 00820",69B Clairmont Nb,Christiansted,Virgin Islands,820.0,,
for_sale,595000.0,,,15.8,"14 Mt Pleasant Nb, Christiansted, VI, 00820",14 Mt Pleasant Nb,Christiansted,Virgin Islands,820.0,,
for_sale,149000.0,,,0.62,"15 Grn, Christiansted, VI, 00820",15 Grn,Christiansted,Virgin Islands,820.0,,
for_sale,179000.0,,,0.69,"106 Green Cay Ea, Christiansted, VI, 00820",106 Green Cay Ea,Christiansted,Virgin Islands,820.0,,
for_sale,180000.0,,,1.66,"66 Boetzberg Ea, Christiansted, VI, 00820",66 Boetzberg Ea,Christiansted,Virgin Islands,820.0,,
for_sale,299000.0,,,1.23,"29A N Slob Eb, Christiansted, VI, 00820",29A N Slob Eb,Christiansted,Virgin Islands,820.0,,
for_sale,995000.0,,,21.35,"56 Cotton Valley Eb, Christiansted, VI, 00820",56 Cotton Valley Eb,Christiansted,Virgin Islands,820.0,,
for_sale,615738.0,,,2.36,"2-B Barren Spot Ki, Kingshill, VI, 00850",2-B Barren Spot Ki,Kingshill,Virgin Islands,850.0,,
for_sale,25000.0,,,0.25,"94V I Corp Lands Pr, VI",94V I Corp Lands Pr,,Virgin Islands,,,
for_sale,607920.0,,,1.16,"3-B Barren Spot Ki, Kingshill, VI, 00850",3-B Barren Spot Ki,Kingshill,Virgin Islands,850.0,,
for_sale,349000.0,,,1.87,"57-E Elizas Retreat Ea, Christiansted, VI, 00820",57-E Elizas Retreat Ea,Christiansted,Virgin Islands,820.0,,
for_sale,495000.0,,,3.3,"Rem 57 Eliza'S Retreat Ea, Christiansted, VI, 00820",Rem 57 Eliza'S Retreat Ea,Christiansted,Virgin Islands,820.0,,
for_sale,1217556.0,,,3.11,"2-A Barren Spot Ki, Kingshill, VI, 00850",2-A Barren Spot Ki,Kingshill,Virgin Islands,850.0,,
for_sale,349000.0,,,1.55,"57-D Elizas Retreat Ea, Christiansted, VI, 00820",57-D Elizas Retreat Ea,Christiansted,Virgin Islands,820.0,,
for_sale,3900000.0,,,40.54,"3A Salt Riv # Nb, Christiansted, VI, 00820",3A Salt Riv # Nb,Christiansted,Virgin Islands,820.0,,
for_sale,299000.0,,,0.94,"29-B S Slob Eb, Christiansted, VI, 00820",29-B S Slob Eb,Christiansted,Virgin Islands,820.0,,
for_sale,1500000.0,,,5.33,"6 Concordia Qu, Christiansted, VI, 00820",6 Concordia Qu,Christiansted,Virgin Islands,820.0,,
for_sale,90000.0,,,1.19,"21 N Grapetree Eb, VI",21 N Grapetree Eb,,Virgin Islands,,,
for_sale,120000.0,,,0.5,"8-B Teagues Bay Eb, VI",8-B Teagues Bay Eb,,Virgin Islands,,,
for_sale,2900000.0,,,88.36,"72 Et Al Clairmont Nb, Christiansted, VI, 00820",72 Et Al Clairmont Nb,Christiansted,Virgin Islands,820.0,,
for_sale,2000000.0,5.0,5.0,0.74,"14 Salt Riv # Nb, Frederiksted, VI, 00840",14 Salt Riv # Nb,Frederiksted,Virgin Islands,840.0,,
for_sale,50000.0,,,0.99,"50 Clairmont Nb, Frederiksted, VI, 00840",50 Clairmont Nb,Frederiksted,Virgin Islands,840.0,,
for_sale,50000.0,,,0.85,"56 Clairmont Nb, Frederiksted, VI, 00840",56 Clairmont Nb,Frederiksted,Virgin Islands,840.0,,
for_sale,50000.0,,,0.5,"45 Clairmont Nb, Frederiksted, VI, 00840",45 Clairmont Nb,Frederiksted,Virgin Islands,840.0,,
for_sale,50000.0,,,0.63,"52 Clairmont Nb, Frederiksted, VI, 00840",52 Clairmont Nb,Frederiksted,Virgin Islands,840.0,,
for_sale,55000.0,,,0.95,"54 Clairmont Nb, Frederiksted, VI, 00840",54 Clairmont Nb,Frederiksted,Virgin Islands,840.0,,
for_sale,65000.0,,,1.33,"55 Clairmont Nb, Frederiksted, VI, 00840",55 Clairmont Nb,Frederiksted,Virgin Islands,840.0,,
for_sale,45000.0,,,0.63,"48 Clairmont Nb, Frederiksted, VI, 00840",48 Clairmont Nb,Frederiksted,Virgin Islands,840.0,,
for_sale,59000.0,,,0.82,"22 Hermon Hl # Co, Christiansted, VI, 00820",22 Hermon Hl # Co,Christiansted,Virgin Islands,820.0,,
for_sale,55000.0,,,0.56,"51 Clairmont Nb, Frederiksted, VI, 00840",51 Clairmont Nb,Frederiksted,Virgin Islands,840.0,,
for_sale,58000.0,,,0.5,"134 Morningstar Qu, Frederiksted, VI, 00840",134 Morningstar Qu,Frederiksted,Virgin Islands,840.0,,
for_sale,67000.0,,,1.03,"53 Clairmont Nb, Frederiksted, VI, 00840",53 Clairmont Nb,Frederiksted,Virgin Islands,840.0,,
for_sale,55000.0,,,0.69,"44 Clairmont Nb, Frederiksted, VI, 00840",44 Clairmont Nb,Frederiksted,Virgin Islands,840.0,,
for_sale,55000.0,,,0.69,"60 Clairmont Nb, Frederiksted, VI, 00840",60 Clairmont Nb,Frederiksted,Virgin Islands,840.0,,
for_sale,45000.0,,,0.7,"95c/108 Mt, Christiansted, VI, 00820",95c/108 Mt,Christiansted,Virgin Islands,820.0,,
for_sale,65000.0,,,0.67,"43 Clairmont Nb, Frederiksted, VI, 00840",43 Clairmont Nb,Frederiksted,Virgin Islands,840.0,,
for_sale,39900.0,,,0.44,"96 Elizas Retreat Ea, Christiansted, VI, 00820",96 Elizas Retreat Ea,Christiansted,Virgin Islands,820.0,,
for_sale,42500.0,,,0.24,"39L La Grande Prince Co, Christiansted, VI, 00820",39L La Grande Prince Co,Christiansted,Virgin Islands,820.0,,
for_sale,39900.0,,,0.29,"145 Elizas Retreat Ea, Christiansted, VI, 00820",145 Elizas Retreat Ea,Christiansted,Virgin Islands,820.0,,
for_sale,89000.0,,,1.19,"56 Seven Hls # Ea, Christiansted, VI, 00820",56 Seven Hls # Ea,Christiansted,Virgin Islands,820.0,,
for_sale,232000.0,,,0.79,"73A Judiths Fancy Qu, Christiansted, VI, 00820",73A Judiths Fancy Qu,Christiansted,Virgin Islands,820.0,,
for_sale,590000.0,,,4.52,"9D Concordia Nb, Christiansted, VI, 00820",9D Concordia Nb,Christiansted,Virgin Islands,820.0,,
for_sale,200000.0,,,1.05,"48 Concordia Qu, Christiansted, VI, 00820",48 Concordia Qu,Christiansted,Virgin Islands,820.0,,
for_sale,189000.0,,,0.92,"57B Elizas Retreat Ea, Christiansted, VI, 00820",57B Elizas Retreat Ea,Christiansted,Virgin Islands,820.0,,
for_sale,79500.0,,,0.76,"240 Cotton Vly # Eb, Christiansted, VI, 00820",240 Cotton Vly # Eb,Christiansted,Virgin Islands,820.0,,2016-04-28
for_sale,209000.0,,,0.75,"Rem 73 Judith'S Fancy Qu, Christiansted, VI, 00820",Rem 73 Judith'S Fancy Qu,Christiansted,Virgin Islands,820.0,,
for_sale,119000.0,,,0.96,"2-O Judiths Fancy Qu, Christiansted, VI, 00820",2-O Judiths Fancy Qu,Christiansted,Virgin Islands,820.0,,
